start new simulation
TRONROUT0000000073517186 capacity : 65.90174504533672
TRONROUT0000000073517188 capacity : 723.1831409090237
TRONROUT0000000073517197 capacity : 245.79275823326438
TRONROUT0000000073517216 capacity : 189.7512775584106
TRONROUT0000000073517254 capacity : 626.1689218903593
TRONROUT0000000073515705 capacity : 100.68028605474521
TRONROUT0000000073523305 capacity : 209.56680744003256
TRONROUT0000000073523306 capacity : 122.2588595512401
TRONROUT0000000073523308 capacity : 10.65082156440158
TRONROUT0000000073523310 capacity : 805.1597269574189
TRONROUT0000000073523311 capacity : 35.835178245857534
TRONROUT0000000073523312 capacity : 44.30199385624459
TRONROUT0000000073523315 capacity : 18.085353189307313
TRONROUT0000000073523316 capacity : 26.965162710534962
TRONROUT0000000073523317 capacity : 288.5623041529547
TRONROUT0000000073523319 capacity : 179.10963621464307
TRONROUT0000000073522471 capacity : 212.84181728335454
TRONROUT0000000073522534 capacity : 177.11691054308895
TRONROUT0000000073522553 capacity : 154.91247332969178
TRONROUT0000000073522560 capacity : 76.11044606216235
TRONROUT0000000073522589 capacity : 416.16771201197054
TRONROUT0000000073523336 capacity : 35.27989474136828
TRONROUT0000000073520955 capacity : 129.28263611173776
TRONROUT0000000073520967 capacity : 31.131802721557506
TRONROUT0000000073520970 capacity : 26.998099537032246
TRONROUT0000000073520980 capacity : 47.67976510013275
TRONROUT0000000073523337 capacity : 74.75403764516469
TRONROUT0000000073523340 capacity : 4.0
TRONROUT0000000073523341 capacity : 39.85599076639386
TRONROUT0000000073523342 capacity : 65.90294617594367
TRONROUT0000000073523343 capacity : 50.28811237114947
TRONROUT0000000073521075 capacity : 38.37160152994452
TRONROUT0000000073521080 capacity : 52.7026305425402
TRONROUT0000000073521088 capacity : 201.57292426455405
TRONROUT0000000073521089 capacity : 316.3006738581392
TRONROUT0000000073521099 capacity : 31.89438051994338
TRONROUT0000000073521106 capacity : 107.48629013131384
TRONROUT0000000073521268 capacity : 240.79774197194212
TRONROUT0000000073521269 capacity : 246.29009615053678
TRONROUT0000000073521270 capacity : 197.14473839068108
TRONROUT0000000073521279 capacity : 165.86943592291888
TRONROUT0000000073521289 capacity : 73.19375419435981
TRONROUT0000000073521312 capacity : 184.6394324095244
TRONROUT0000000073521329 capacity : 56.05604338585861
TRONROUT0000000073521330 capacity : 67.27198525411757
TRONROUT0000000073521340 capacity : 49.12026058508954
TRONROUT0000000073521420 capacity : 9.402127419012825
TRONROUT0000000073521428 capacity : 116.59467538422288
TRONROUT0000000073523398 capacity : 215.0877724865594
TRONROUT0000000073521495 capacity : 133.73780318244886
TRONROUT0000000073523432 capacity : 301.8232209393454
TRONROUT0000000073523436 capacity : 132.11354463974766
TRONROUT0000000073522630 capacity : 76.41434330554208
TRONROUT0000000073522641 capacity : 293.17299144121506
TRONROUT0000000073523460 capacity : 56.92941042461185
TRONROUT0000000073522679 capacity : 91.17236423516691
TRONROUT0000000073523462 capacity : 26.335438443548874
TRONROUT0000000073523463 capacity : 211.82058456357623
TRONROUT0000000073523472 capacity : 32.292938134083364
TRONROUT0000000073523509 capacity : 32.51632476066839
TRONROUT0000000073523512 capacity : 50.64505106421595
TRONROUT0000000073526688 capacity : 366.71534472808855
TRONROUT0000000073526705 capacity : 76.5851438106072
TRONROUT0000000073526706 capacity : 361.62505444143414
TRONROUT0000000073526811 capacity : 18.788352853785227
TRONROUT0000000073526822 capacity : 60.11897926903584
TRONROUT0000000073526831 capacity : 587.0821625217343
TRONROUT0000000073526836 capacity : 81.95360393341633
TRONROUT0000000073526837 capacity : 50.407126435266946
TRONROUT0000000073526838 capacity : 115.25328411366847
TRONROUT0000000073526853 capacity : 295.0104397287541
TRONROUT0000000073526854 capacity : 29.090447129707464
TRONROUT0000000073526858 capacity : 219.59018694315523
TRONROUT0000000073526868 capacity : 397.65964535843057
TRONROUT0000000073526878 capacity : 14.546477236700918
TRONROUT0000000073526879 capacity : 53.75537182374246
TRONROUT0000000073526892 capacity : 46.53144390419257
TRONROUT0000000073526894 capacity : 179.36212625096272
TRONROUT0000000073526920 capacity : 63.53517904229562
TRONROUT0000000073526926 capacity : 106.25019593095672
TRONROUT0000000073526933 capacity : 24.12053067394915
TRONROUT0000000073526937 capacity : 69.97944373129644
TRONROUT0000000073526970 capacity : 273.5095295205496
TRONROUT0000000073495392 capacity : 342.7203406990534
TRONROUT0000002206401661 capacity : 13.796952530114352
TRONROUT0000002206401662 capacity : 16.94795936587329
TRONROUT0000000073532677 capacity : 322.02770952428773
TRONROUT0000000073532707 capacity : 343.49297515137744
TRONROUT0000000073532711 capacity : 70.43436661176133
TRONROUT0000000073532714 capacity : 62.00193545308224
TRONROUT0000000073532715 capacity : 158.52179660824933
TRONROUT0000000073532716 capacity : 23.934076126446246
TRONROUT0000000073532745 capacity : 81.7735898684103
TRONROUT0000000073532918 capacity : 172.69701125028848
TRONROUT0000000073532920 capacity : 254.42728712698653
TRONROUT0000000073532921 capacity : 25.217454273053445
TRONROUT0000002202990731 capacity : 54.07647295826455
TRONROUT0000002009235025 capacity : 44.00543216610525
TRONROUT0000002009235027 capacity : 44.48494869374708
TRONROUT0000002009235028 capacity : 147.51291953038452
TRONROUT0000002009235008 capacity : 87.53431774971415
TRONROUT0000002009235011 capacity : 42.499341587056975
TRONROUT0000002009235016 capacity : 677.6994511625636
TRONROUT0000002202990732 capacity : 20.212927120514586
TRONROUT0000000073511069 capacity : 91.56980143994517
TRONROUT0000000073487535 capacity : 523.6226390716536
TRONROUT0000000073487628 capacity : 12.984536631723957
TRONROUT0000000073483138 capacity : 841.4651472965837
TRONROUT0000000073483152 capacity : 964.5822574191027
TRONROUT0000000073487537 capacity : 36.04941053616745
TRONROUT0000000073482429 capacity : 249.48591895881805
TRONROUT0000000073482682 capacity : 155.99154411165247
TRONROUT0000000073483154 capacity : 48.14322163965242
TRONROUT0000000073487336 capacity : 599.1874361581866
TRONROUT0000000073477495 capacity : 1199.670296681381
TRONROUT0000000073482570 capacity : 260.8909077102875
TRONROUT0000000073487416 capacity : 238.09478295908815
TRONROUT0000000073477487 capacity : 1486.9146253345573
TRONROUT0000000073477492 capacity : 1482.9308569625155
TRONROUT0000000073515675 capacity : 315.2251289693808
TRONROUT0000000073515749 capacity : 208.56500280539
TRONROUT0000000073515672 capacity : 208.85291323893887
TRONROUT0000000222907354 capacity : 227.63578183297895
TRONROUT0000002223820435 capacity : 211.86054375463843
TRONROUT0000000073471291 capacity : 40.77903873209094
TRONROUT0000000073471292 capacity : 152.64193395053096
TRONROUT0000000073471339 capacity : 50.250707134879306
TRONROUT0000000073471442 capacity : 77.60496118320235
TRONROUT0000002223820404 capacity : 40.38873605350878
TRONROUT0000000073471240 capacity : 202.9599221511161
TRONROUT0000000073471287 capacity : 271.20330699625794
TRONROUT0000000073471511 capacity : 342.44288249601334
TRONROUT0000000073471234 capacity : 119.91033908555218
TRONROUT0000000073471239 capacity : 87.76525508525785
TRONROUT0000000073471248 capacity : 128.53906021139187
TRONROUT0000000073471441 capacity : 191.31964972878916
TRONROUT0000000073471510 capacity : 114.58743386715011
TRONROUT0000000073471513 capacity : 38.959594454709574
TRONROUT0000000339181550 capacity : 139.56966002784299
TRONROUT0000000291018783 capacity : 46.80000000103162
TRONROUT0000000073471288 capacity : 217.96212973814562
TRONROUT0000000073471250 capacity : 105.96924081909665
TRONROUT0000000073471253 capacity : 23.241772736843714
TRONROUT0000000073471512 capacity : 81.46328827513595
TRONROUT0000002330712020 capacity : 126.25455769351657
TRONROUT0000000073516859 capacity : 43.275974859141556
TRONROUT0000000073509832 capacity : 903.9529500381394
TRONROUT0000000073509799 capacity : 900.5604600292877
TRONROUT0000000073516036 capacity : 86.0032364555201
TRONROUT0000000073516042 capacity : 446.1177878554181
TRONROUT0000000073516002 capacity : 436.15295439870147
TRONROUT0000002223812651 capacity : 631.5687818035015
TRONROUT0000000073516822 capacity : 1174.430779084803
TRONROUT0000000073516821 capacity : 1612.5741827360512
TRONROUT0000000073509845 capacity : 351.45251271177244
TRONROUT0000000073509843 capacity : 101.00693045475165
TRONROUT0000000073515797 capacity : 131.26465632443552
TRONROUT0000000073516003 capacity : 84.41002190887275
TRONROUT0000000073515792 capacity : 550.5911954543836
TRONROUT0000002223812638 capacity : 939.1753193571401
TRONROUT0000000073515791 capacity : 133.41941388018373
TRONROUT0000000073516196 capacity : 43.536191842371636
TRONROUT0000000073516823 capacity : 723.6343511086045
TRONROUT0000000073516197 capacity : 850.5014116251784
TRONROUT0000000073509833 capacity : 384.16539459988826
TRONROUT0000000073509800 capacity : 1932.088939355158
TRONROUT0000000073509830 capacity : 777.720275721787
TRONROUT0000000073509834 capacity : 1037.362900458481
TRONROUT0000000073515803 capacity : 135.5723613004296
TRONROUT0000000073515671 capacity : 218.21832308315174
TRONROUT0000000073515216 capacity : 290.08644281144325
TRONROUT0000000073515667 capacity : 387.4753993219769
TRONROUT0000000073515115 capacity : 276.019881684598
TRONROUT0000000073515082 capacity : 2528.7659446762477
TRONROUT0000000073515122 capacity : 73.62596141514882
TRONROUT0000000073515084 capacity : 74.75487316936605
TRONROUT0000000073515126 capacity : 676.1109873536155
TRONROUT0000000073515120 capacity : 226.01227728156863
TRONROUT0000000073515569 capacity : 1400.9220639192881
TRONROUT0000000073514996 capacity : 908.8167786273666
TRONROUT0000000073515620 capacity : 1516.5742472528796
TRONROUT0000002223813480 capacity : 2008.2673165139358
TRONROUT0000000073515127 capacity : 224.37713026302106
TRONROUT0000000073515069 capacity : 214.17239339174228
TRONROUT0000000073515067 capacity : 1073.08931913776
TRONROUT0000000073515081 capacity : 187.71076865042323
TRONROUT0000000073515076 capacity : 124.77668166131429
TRONROUT0000000073515119 capacity : 582.3056708335092
TRONROUT0000000073515128 capacity : 214.49502057994343
TRONROUT0000002009235021 capacity : 48.297547184743294
TRONROUT0000002009235022 capacity : 61.31844003717828
TRONROUT0000002009235014 capacity : 17.200392156557804
TRONROUT0000002009235015 capacity : 10.172347875959247
TRONROUT0000002009235013 capacity : 54.76192193517659
TRONROUT0000002009235018 capacity : 36.82668084732236
road get forced :0 times
0 path as not been found
15907 people didn't end their travel within a day.
